CVE_ID,Device_Name,IP_Addresses,Operating_System,Risk_Score,Priority,Patch_Urgency_Days,Patch_Deadline,Status,User_ID,User_Name,Scan_Timestamp
CVE-2024-38226,DESKTOP-MBBK906,172.16.13.27,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38226,MH-PC,10.36.14.220,Windows 11 10.0 (Build 26100),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38226,ADITPC,172.35.14.7,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,a19646f6b9f3970e452b54ebc28d236cbbf48e16,PC ADIT,2025-08-02 14:41:24
CVE-2024-38226,ARIL-PC,10.36.13.98,Windows 11 10.0 (Build 26100),60.0,High,7,2025-08-09,new,91030574623dc2824ac0aa1899925c9ffef58ef8,user,2025-08-02 14:41:24
CVE-2024-38475,PLTP22L105951,192.168.1.12,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,511d10eba31fede855a6cb3810bfbaa7d5f0d1c0,HARIS.RACHMAN,2025-08-02 14:41:24
CVE-2024-38475,MNP11,10.35.60.188,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38475,TPMK23PCSM-TI02,10.35.60.149,Windows 11 10.0 (Build 26100),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L106345,10.132.246.194,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,aa0d88e9bcc74489d582c27f8556165b1fb6375f,106345,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L106165,10.132.247.212,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,72e522c313f04ad355031bd5eb2bd96603cac930,106165,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L106064,192.168.31.35,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d2ad4338f085b9f2bcefce7bd722214c71b51ce1,106064,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-23LET02,172.15.31.89,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,KEUANGAN2,172.16.14.5,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,7a02141bb8fe3ae5c40be735650a20ce4f6d33e0,ASMAN KEU,2025-08-02 14:41:24
CVE-2024-43451,PERENCANAAN6,172.16.13.19,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PERENCANAAN2,172.16.12.9,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,43c72fc8cb0819a3b38eb13387a50290e279062e,DELL,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-G8A5DKP,10.36.14.207,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-A57LG2B,172.35.16.104,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-B84U9GN,192.168.2.50,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,04KMI1912001PSM,10.184.34.4,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,7e197f516068e334a6fc0185ef9995f8193a17f7,870904465,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L105951,10.132.247.18,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d7f3429426c9758387c571892babf14fa9230a5a,105951,2025-08-02 14:41:24
CVE-2024-43451,05TPSMSTID001,10.5.13.71,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L102307,192.169.2.107,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,712b4a33b71234a7fe52619786c84d4043735c2c,102307,2025-08-02 14:41:24
CVE-2024-43451,TEKNIK7,172.16.12.24,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,58da475baf71328f54cad3f8ac9f47cf7f2a669a,User,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-MBBK906,172.16.13.26,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L104848,192.168.1.9,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,00c0179b94b37eb3ba2a0cbce8b22635413a122d,104848,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L4570045,10.132.247.110,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,f32732c5f5ef366f11cc1b6a625646e4e0bf0b45,Ela.Fithri,2025-08-02 14:41:24
CVE-2024-43451,TPPW23PCSM-2178,193.168.2.227,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,TPBB-020PC,10.25.3.20,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L105573,10.132.247.161,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,cf61ef6bc7d8a6d6c7c41242961bfdfcef5a4b0f,105573,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L103727,10.132.244.95,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,33da90164c6c2c33a4cfd875b141ea7ed3492c48,103727,2025-08-02 14:41:24
CVE-2024-43451,PLTP22L106881,192.168.8.156,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,0b301a356dd5166b32dd875e1700c8d526cc53e0,106881,2025-08-02 14:41:24
CVE-2024-43451,TPMK23PCSM-0403,172.35.16.5,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L105406,10.132.246.240,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,41a126d7dde9afe6c4681bd233cc9aafbbaf74e8,105406,2025-08-02 14:41:24
CVE-2024-43451,PLTP23P4570010,10.5.0.2,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,6b6353bd35dd129977f2b5a7e4eca8b5fc6b947b,admin,2025-08-02 14:41:24
CVE-2024-43451,PLTP22L105951,192.168.1.12,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,511d10eba31fede855a6cb3810bfbaa7d5f0d1c0,HARIS.RACHMAN,2025-08-02 14:41:24
CVE-2024-43451,SDM2,172.16.13.6,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,df177556320f3fe270980b14d8cd466e1444e760,Yard Taker,2025-08-02 14:41:24
CVE-2024-43451,KEUANGAN3,172.16.14.7,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP22L103072,10.132.247.163,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d48c973143e47d549af4b1d32b589fdf9ccca93b,103072,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L105088,192.168.8.146,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,89752a23ddb80f8a266df4b04cf9d11973ceeb46,105088,2025-08-02 14:41:24
CVE-2024-43451,LAPTOP-UR1S1U9K,192.168.1.117,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-Q6NMI1N,172.15.31.212,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L105038,192.168.100.19,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,5d6c4741c6a129b45a15875ab7d36956385f9e5f,105038,2025-08-02 14:41:24
CVE-2024-43451,DESKTOP-SQ9T17J,10.184.35.4,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP20L105567,192.169.3.218,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,074412b90e42aa94506c31ba2279ed4dea31790e,105567,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L106154,10.132.246.73,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,6594dcdcbd4c4b4f138720864241e458cb2668fc,106154,2025-08-02 14:41:24
CVE-2024-43451,PLTP19L104212,10.132.21.129,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,129bc06844a8c014492dbbdb8383b813872d8f51,104212,2025-08-02 14:41:24
CVE-2024-43451,ADITPC,172.35.14.7,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,a19646f6b9f3970e452b54ebc28d236cbbf48e16,PC ADIT,2025-08-02 14:41:24
CVE-2024-43451,TPBB-028PC,10.25.3.29,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,PLTP22L105108,192.169.3.146,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,24e174510e68b66bd53fbc00fa9d43a25a902dbb,105108,2025-08-02 14:41:24
CVE-2024-43451,PLTP23L105363,10.132.247.158,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,74431c2dd68974da3e536d1c433b8f005eae9552,105363,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L106345,10.132.246.194,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,aa0d88e9bcc74489d582c27f8556165b1fb6375f,106345,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L106165,10.132.247.212,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,72e522c313f04ad355031bd5eb2bd96603cac930,106165,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L106064,192.168.31.35,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d2ad4338f085b9f2bcefce7bd722214c71b51ce1,106064,2025-08-02 14:41:24
CVE-2024-43461,DESKTOP-23LET02,172.15.31.89,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PERENCANAAN2,172.16.12.9,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,43c72fc8cb0819a3b38eb13387a50290e279062e,DELL,2025-08-02 14:41:24
CVE-2024-43461,DESKTOP-G8A5DKP,10.36.14.207,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105319,192.168.171.181,Windows 11 10.0 (Build 22000),60.0,High,7,2025-08-09,new,95c971e30248938b447553bf4a49780dbfe4e7ca,105319,2025-08-02 14:41:24
CVE-2024-43461,DESKTOP-B84U9GN,192.168.2.50,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105951,10.132.247.18,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d7f3429426c9758387c571892babf14fa9230a5a,105951,2025-08-02 14:41:24
CVE-2024-43461,05TPSMSTID001,10.5.13.71,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L102307,192.169.2.107,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,712b4a33b71234a7fe52619786c84d4043735c2c,102307,2025-08-02 14:41:24
CVE-2024-43461,TEKNIK7,172.16.12.24,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,58da475baf71328f54cad3f8ac9f47cf7f2a669a,User,2025-08-02 14:41:24
CVE-2024-43461,DESKTOP-MBBK906,172.16.13.26,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L104848,192.168.1.9,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,00c0179b94b37eb3ba2a0cbce8b22635413a122d,104848,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L4570045,10.132.247.110,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,f32732c5f5ef366f11cc1b6a625646e4e0bf0b45,Ela.Fithri,2025-08-02 14:41:24
CVE-2024-43461,TPBB-020PC,10.25.3.20,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105573,10.132.247.161,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,cf61ef6bc7d8a6d6c7c41242961bfdfcef5a4b0f,105573,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L103727,10.132.244.95,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,33da90164c6c2c33a4cfd875b141ea7ed3492c48,103727,2025-08-02 14:41:24
CVE-2024-43461,PLTP22L106881,192.168.8.156,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,0b301a356dd5166b32dd875e1700c8d526cc53e0,106881,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105406,10.132.246.240,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,41a126d7dde9afe6c4681bd233cc9aafbbaf74e8,105406,2025-08-02 14:41:24
CVE-2024-43461,PLTP23P4570010,10.5.0.2,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,6b6353bd35dd129977f2b5a7e4eca8b5fc6b947b,admin,2025-08-02 14:41:24
CVE-2024-43461,PLTP22L105951,192.168.1.12,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,511d10eba31fede855a6cb3810bfbaa7d5f0d1c0,HARIS.RACHMAN,2025-08-02 14:41:24
CVE-2024-43461,SDM2,172.16.13.6,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,df177556320f3fe270980b14d8cd466e1444e760,Yard Taker,2025-08-02 14:41:24
CVE-2024-43461,PLTP22L103072,10.132.247.163,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d48c973143e47d549af4b1d32b589fdf9ccca93b,103072,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105088,192.168.8.146,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,89752a23ddb80f8a266df4b04cf9d11973ceeb46,105088,2025-08-02 14:41:24
CVE-2024-43461,LAPTOP-UR1S1U9K,192.168.1.117,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,DESKTOP-Q6NMI1N,172.15.31.212,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105038,192.168.100.19,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,5d6c4741c6a129b45a15875ab7d36956385f9e5f,105038,2025-08-02 14:41:24
CVE-2024-43461,DESKTOP-SQ9T17J,10.184.35.4,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP20L105567,192.169.3.218,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,074412b90e42aa94506c31ba2279ed4dea31790e,105567,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L106154,10.132.246.73,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,6594dcdcbd4c4b4f138720864241e458cb2668fc,106154,2025-08-02 14:41:24
CVE-2024-43461,PLTP19L104212,10.132.21.129,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,129bc06844a8c014492dbbdb8383b813872d8f51,104212,2025-08-02 14:41:24
CVE-2024-43461,TPBB-028PC,10.25.3.29,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,PLTP22L105108,192.169.3.146,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,24e174510e68b66bd53fbc00fa9d43a25a902dbb,105108,2025-08-02 14:41:24
CVE-2024-43461,PLTP23L105363,10.132.247.158,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,74431c2dd68974da3e536d1c433b8f005eae9552,105363,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L106345,10.132.246.194,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,aa0d88e9bcc74489d582c27f8556165b1fb6375f,106345,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L106165,10.132.247.212,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,72e522c313f04ad355031bd5eb2bd96603cac930,106165,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L106064,192.168.31.35,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d2ad4338f085b9f2bcefce7bd722214c71b51ce1,106064,2025-08-02 14:41:24
CVE-2024-43572,DESKTOP-23LET02,172.15.31.89,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PERENCANAAN2,172.16.12.9,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,43c72fc8cb0819a3b38eb13387a50290e279062e,DELL,2025-08-02 14:41:24
CVE-2024-43572,DESKTOP-G8A5DKP,10.36.14.207,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105319,192.168.171.181,Windows 11 10.0 (Build 22000),60.0,High,7,2025-08-09,new,95c971e30248938b447553bf4a49780dbfe4e7ca,105319,2025-08-02 14:41:24
CVE-2024-43572,DESKTOP-B84U9GN,192.168.2.50,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105951,10.132.247.18,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d7f3429426c9758387c571892babf14fa9230a5a,105951,2025-08-02 14:41:24
CVE-2024-43572,05TPSMSTID001,10.5.13.71,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L102307,192.169.2.107,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,712b4a33b71234a7fe52619786c84d4043735c2c,102307,2025-08-02 14:41:24
CVE-2024-43572,TEKNIK7,172.16.12.24,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,58da475baf71328f54cad3f8ac9f47cf7f2a669a,User,2025-08-02 14:41:24
CVE-2024-43572,DESKTOP-MBBK906,172.16.13.26,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L104848,192.168.1.9,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,00c0179b94b37eb3ba2a0cbce8b22635413a122d,104848,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L4570045,10.132.247.110,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,f32732c5f5ef366f11cc1b6a625646e4e0bf0b45,Ela.Fithri,2025-08-02 14:41:24
CVE-2024-43572,TPBB-020PC,10.25.3.20,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105573,10.132.247.161,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,cf61ef6bc7d8a6d6c7c41242961bfdfcef5a4b0f,105573,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L103727,10.132.244.95,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,33da90164c6c2c33a4cfd875b141ea7ed3492c48,103727,2025-08-02 14:41:24
CVE-2024-43572,PLTP22L106881,192.168.8.156,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,0b301a356dd5166b32dd875e1700c8d526cc53e0,106881,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105406,10.132.246.240,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,41a126d7dde9afe6c4681bd233cc9aafbbaf74e8,105406,2025-08-02 14:41:24
CVE-2024-43572,PLTP23P4570010,10.5.0.2,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,6b6353bd35dd129977f2b5a7e4eca8b5fc6b947b,admin,2025-08-02 14:41:24
CVE-2024-43572,PLTP22L105951,192.168.1.12,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,511d10eba31fede855a6cb3810bfbaa7d5f0d1c0,HARIS.RACHMAN,2025-08-02 14:41:24
CVE-2024-43572,SDM2,172.16.13.6,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,df177556320f3fe270980b14d8cd466e1444e760,Yard Taker,2025-08-02 14:41:24
CVE-2024-43572,PLTP22L103072,10.132.247.163,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d48c973143e47d549af4b1d32b589fdf9ccca93b,103072,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105088,192.168.8.146,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,89752a23ddb80f8a266df4b04cf9d11973ceeb46,105088,2025-08-02 14:41:24
CVE-2024-43572,LAPTOP-UR1S1U9K,192.168.1.117,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,DESKTOP-Q6NMI1N,172.15.31.212,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105038,192.168.100.19,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,5d6c4741c6a129b45a15875ab7d36956385f9e5f,105038,2025-08-02 14:41:24
CVE-2024-43572,DESKTOP-SQ9T17J,10.184.35.4,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP20L105567,192.169.3.218,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,074412b90e42aa94506c31ba2279ed4dea31790e,105567,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L106154,10.132.246.73,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,6594dcdcbd4c4b4f138720864241e458cb2668fc,106154,2025-08-02 14:41:24
CVE-2024-43572,PLTP19L104212,10.132.21.129,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,129bc06844a8c014492dbbdb8383b813872d8f51,104212,2025-08-02 14:41:24
CVE-2024-43572,TPBB-028PC,10.25.3.29,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,PLTP22L105108,192.169.3.146,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,24e174510e68b66bd53fbc00fa9d43a25a902dbb,105108,2025-08-02 14:41:24
CVE-2024-43572,PLTP23L105363,10.132.247.158,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,74431c2dd68974da3e536d1c433b8f005eae9552,105363,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L106345,10.132.246.194,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,aa0d88e9bcc74489d582c27f8556165b1fb6375f,106345,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L106165,10.132.247.212,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,72e522c313f04ad355031bd5eb2bd96603cac930,106165,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L106064,192.168.31.35,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d2ad4338f085b9f2bcefce7bd722214c71b51ce1,106064,2025-08-02 14:41:24
CVE-2024-43573,DESKTOP-23LET02,172.15.31.89,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,PERENCANAAN2,172.16.12.9,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,43c72fc8cb0819a3b38eb13387a50290e279062e,DELL,2025-08-02 14:41:24
CVE-2024-43573,DESKTOP-G8A5DKP,10.36.14.207,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L105319,192.168.171.181,Windows 11 10.0 (Build 22000),60.0,High,7,2025-08-09,new,95c971e30248938b447553bf4a49780dbfe4e7ca,105319,2025-08-02 14:41:24
CVE-2024-43573,DESKTOP-B84U9GN,192.168.2.50,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L105951,10.132.247.18,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,d7f3429426c9758387c571892babf14fa9230a5a,105951,2025-08-02 14:41:24
CVE-2024-43573,05TPSMSTID001,10.5.13.71,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L102307,192.169.2.107,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,712b4a33b71234a7fe52619786c84d4043735c2c,102307,2025-08-02 14:41:24
CVE-2024-43573,TEKNIK7,172.16.12.24,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,58da475baf71328f54cad3f8ac9f47cf7f2a669a,User,2025-08-02 14:41:24
CVE-2024-43573,DESKTOP-MBBK906,172.16.13.26,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L104848,192.168.1.9,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,00c0179b94b37eb3ba2a0cbce8b22635413a122d,104848,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L4570045,10.132.247.110,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,f32732c5f5ef366f11cc1b6a625646e4e0bf0b45,Ela.Fithri,2025-08-02 14:41:24
CVE-2024-43573,TPBB-020PC,10.25.3.20,Windows 10 10.0 (Build 19044),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L105573,10.132.247.161,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,cf61ef6bc7d8a6d6c7c41242961bfdfcef5a4b0f,105573,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L103727,10.132.244.95,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,33da90164c6c2c33a4cfd875b141ea7ed3492c48,103727,2025-08-02 14:41:24
CVE-2024-43573,PLTP22L106881,192.168.8.156,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,0b301a356dd5166b32dd875e1700c8d526cc53e0,106881,2025-08-02 14:41:24
CVE-2024-43573,PLTP23L105406,10.132.246.240,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,41a126d7dde9afe6c4681bd233cc9aafbbaf74e8,105406,2025-08-02 14:41:24
CVE-2024-43573,PLTP23P4570010,10.5.0.2,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,6b6353bd35dd129977f2b5a7e4eca8b5fc6b947b,admin,2025-08-02 14:41:24
